Year,Term,YearTerm,Subject,Number,Course Title,Sched Type,A+,A,A-,B+,B,B-,C+,C,C-,D+,D,D-,F,W,Primary Instructor
2016,Winter,2016-wi,SOC,100,Introduction to Sociology,ONL,0,70,10,8,8,5,1,4,3,0,2,2,0,0,"Steward, Daniel J"
2015,Fall,2015-fa,AAS,100,Intro Asian American Studies,DIS,0,19,1,2,1,1,0,0,0,0,1,0,0,0,"Peralta, Christine N"
2015,Fall,2015-fa,AAS,100,Intro Asian American Studies,DIS,1,13,5,1,3,3,1,0,0,0,0,0,1,1,"Lee, Sang S"
2015,Fall,2015-fa,AAS,215,US Citizenship Comparatively,LCD,1,3,5,4,1,6,1,3,2,1,1,1,0,0,"Cacho, Lisa M"
2015,Fall,2015-fa,ABE,100,Intro Agric & Biological Engrg,LEC,0,27,0,0,11,0,0,2,0,0,0,0,0,0,"Green, Angela R"
2015,Fall,2015-fa,ABE,199,Water in the Global Environ,LCD,2,18,0,1,0,0,0,0,0,0,0,0,0,0,"Kalita, Prasanta K"
2015,Fall,2015-fa,ABE,223,ABE Principles: Machine Syst,LEC,1,29,9,10,7,0,4,1,0,1,0,1,0,0,"Grift, Tony E"
2015,Fall,2015-fa,ABE,224,ABE Principles: Soil & Water,LEC,19,30,0,4,0,0,1,2,0,0,0,0,3,0,"Kalita, Prasanta K"
2015,Fall,2015-fa,ABE,430,Project Management,LEC,0,119,9,2,1,0,0,0,0,0,0,0,1,0,"Davidson, Paul C"
2015,Fall,2015-fa,ABE,466,Engineering Off-Road Vehicles,LEC,2,11,11,2,0,2,0,1,1,0,0,0,1,0,"Hansen, Alan C"
2015,Fall,2015-fa,ABE,488,Bioprocessing Biomass for Fuel,LEC,6,9,5,4,3,0,2,0,0,0,0,0,0,0,"Singh, Vijay"
2015,Fall,2015-fa,ACCY,200,Fundamentals of Accounting,ONL,5,81,65,44,37,25,28,11,14,7,3,1,0,0,"Silhan, Peter A"
2015,Fall,2015-fa,ACCY,201,Accounting and Accountancy I,DIS,10,8,4,1,0,2,1,2,1,0,1,0,0,0,"Harris, Matthew C"
2015,Fall,2015-fa,ACCY,201,Accounting and Accountancy I,DIS,0,6,4,5,2,5,4,1,1,0,0,0,1,1,"Harris, Matthew C"
2015,Fall,2015-fa,ACCY,201,Accounting and Accountancy I,DIS,8,3,4,3,4,3,2,2,1,0,1,0,1,0,"Cantieri, Kristen E"
2015,Fall,2015-fa,ACCY,201,Accounting and Accountancy I,DIS,2,6,3,2,2,4,3,5,0,0,0,0,3,0,"Dieckman, Carissa M"
2015,Fall,2015-fa,ACCY,201,Accounting and Accountancy I,DIS,5,5,5,4,2,1,3,1,2,0,0,0,1,0,"Ditman, Stephen M"
2015,Fall,2015-fa,ACCY,201,Accounting and Accountancy I,DIS,4,6,3,5,2,5,1,0,0,0,1,0,0,0,"Cantieri, Kristen E"
2015,Fall,2015-fa,ACCY,201,Accounting and Accountancy I,DIS,3,5,4,2,4,8,4,0,2,0,0,0,1,0,"Dieckman, Carissa M"
2015,Fall,2015-fa,ACCY,201,Accounting and Accountancy I,DIS,2,7,4,3,7,2,0,2,0,0,0,0,1,0,"Ditman, Stephen M"
2015,Fall,2015-fa,ACCY,201,Accounting and Accountancy I,DIS,3,1,5,3,4,6,3,1,2,0,1,0,2,0,"Nagle, Amy E"
2015,Fall,2015-fa,ACCY,201,Accounting and Accountancy I,DIS,3,6,2,4,4,4,2,0,2,0,1,0,3,0,"Schwarzhaupt, Michael C"
2015,Fall,2015-fa,ACCY,201,Accounting and Accountancy I,DIS,4,5,2,2,2,2,2,4,2,0,0,0,0,3,"Rallo, Tyler M"
2015,Fall,2015-fa,ACCY,201,Accounting and Accountancy I,DIS,2,2,6,4,3,4,2,3,2,0,0,0,2,1,"Wojnarowski, Michelle L"
2015,Fall,2015-fa,ACCY,201,Accounting and Accountancy I,DIS,7,5,4,4,6,2,1,1,1,0,1,0,0,0,"Nagle, Amy E"
2015,Fall,2015-fa,ACCY,201,Accounting and Accountancy I,DIS,1,3,5,7,3,5,0,3,0,0,0,0,1,1,"Rallo, Tyler M"
2015,Fall,2015-fa,ACCY,201,Accounting and Accountancy I,DIS,5,4,1,3,1,7,1,0,3,0,2,0,0,1,"Shannon, Ryan P"
2015,Fall,2015-fa,ACCY,201,Accounting and Accountancy I,DIS,1,7,4,3,2,6,2,2,2,0,1,0,1,0,"Schwarzhaupt, Michael C"
2015,Fall,2015-fa,ACCY,201,Accounting and Accountancy I,DIS,4,5,5,4,5,6,0,3,0,0,0,0,2,0,"Shannon, Ryan P"
2015,Fall,2015-fa,ACCY,201,Accounting and Accountancy I,DIS,4,5,1,2,2,8,1,1,1,0,1,0,1,0,"Wojnarowski, Michelle L"
2015,Fall,2015-fa,ACCY,202,Accounting and Accountancy II,DIS,4,11,2,10,7,0,5,1,0,0,0,0,0,0,"Shanahan, Michael J"
2015,Fall,2015-fa,ACCY,202,Accounting and Accountancy II,DIS,7,8,1,5,6,1,1,4,1,0,0,0,3,0,"Grembowski, Tessa V"
2015,Fall,2015-fa,ACCY,202,Accounting and Accountancy II,DIS,12,16,2,4,4,0,0,0,0,0,0,0,0,2,"Grembowski, Tessa V"
2015,Fall,2015-fa,ACCY,202,Accounting and Accountancy II,DIS,6,7,0,9,7,2,1,7,0,0,0,0,0,0,"Stieren, Brandon K"
2015,Fall,2015-fa,ACCY,202,Accounting and Accountancy II,DIS,5,11,2,9,8,3,2,3,1,0,1,0,0,0,"Stieren, Brandon K"
2015,Fall,2015-fa,ACCY,301,Atg Measurement & Disclosure,LCD,1,8,10,8,4,5,1,1,0,0,0,0,0,0,"Finnegan, Thomas"
2015,Fall,2015-fa,ACCY,301,Atg Measurement & Disclosure,LCD,1,4,6,12,10,5,1,0,0,0,0,0,0,0,"Finnegan, Thomas"
2015,Fall,2015-fa,ACCY,301,Atg Measurement & Disclosure,LCD,0,2,3,16,9,5,1,2,0,0,0,0,0,0,"Finnegan, Thomas"
2015,Fall,2015-fa,ACCY,301,Atg Measurement & Disclosure,LCD,1,7,8,6,9,2,1,0,0,0,0,0,0,0,"Wang, Zhiguang"
2015,Fall,2015-fa,ACCY,301,Atg Measurement & Disclosure,LCD,2,8,4,9,5,6,0,1,0,0,0,0,0,0,"Wang, Zhiguang"
2015,Fall,2015-fa,ACCY,301,Atg Measurement & Disclosure,LCD,1,1,9,6,7,6,4,0,0,0,0,0,0,0,"Sougiannis, Theodore"
2015,Fall,2015-fa,ACCY,301,Atg Measurement & Disclosure,LCD,1,5,5,6,6,2,1,2,2,0,0,0,1,0,"Wang, Zhiguang"
2015,Fall,2015-fa,ACCY,301,Atg Measurement & Disclosure,LCD,0,3,6,11,11,6,1,1,0,0,0,0,0,0,"Sougiannis, Theodore"
2015,Fall,2015-fa,ACCY,302,Decision Making for Atg,LCD,1,7,6,6,11,3,1,2,0,0,0,0,1,0,"Autrey, Romana L"
2015,Fall,2015-fa,ACCY,302,Decision Making for Atg,LCD,0,9,9,7,5,2,2,1,0,0,0,0,0,1,"Autrey, Romana L"
2015,Fall,2015-fa,ACCY,302,Decision Making for Atg,LCD,1,5,5,10,7,1,2,0,0,0,0,0,0,1,"Garza, Brent A"
2015,Fall,2015-fa,ACCY,302,Decision Making for Atg,LCD,0,8,9,5,7,6,1,2,0,0,0,0,0,0,"Autrey, Romana L"
2015,Fall,2015-fa,ACCY,302,Decision Making for Atg,LCD,0,4,8,8,9,5,1,0,0,0,0,0,0,1,"Chen, Xiaoling"
2015,Fall,2015-fa,ACCY,302,Decision Making for Atg,LCD,0,5,9,10,9,5,0,0,0,0,0,0,0,0,"Chen, Xiaoling"
2015,Fall,2015-fa,ACCY,302,Decision Making for Atg,LCD,2,3,6,10,12,6,0,0,0,0,0,0,0,0,"Chen, Xiaoling"
2015,Fall,2015-fa,ACCY,303,Atg Institutions and Reg,LCD,1,6,9,14,4,1,1,1,0,1,1,2,1,1,"Li, Wei"
2015,Fall,2015-fa,ACCY,303,Atg Institutions and Reg,LCD,2,11,14,11,1,0,1,2,0,0,0,1,0,0,"Li, Wei"
2015,Fall,2015-fa,ACCY,303,Atg Institutions and Reg,LCD,1,14,7,7,10,0,3,2,0,0,0,0,0,0,"Brown, Timothy J"
2015,Fall,2015-fa,ACCY,303,Atg Institutions and Reg,LCD,3,13,8,3,11,3,2,1,0,0,0,0,0,0,"Brown, Timothy J"
2015,Fall,2015-fa,ACCY,303,Atg Institutions and Reg,LCD,3,5,11,5,7,3,4,4,0,0,1,0,0,0,"Brown, Timothy J"
2015,Fall,2015-fa,ACCY,304,Accounting Control Systems,LCD,1,9,3,2,5,2,0,2,0,0,1,1,0,0,"Koo, Seung Hyun"
2015,Fall,2015-fa,ACCY,304,Accounting Control Systems,LCD,1,11,2,8,4,1,1,1,0,1,0,1,0,0,"Koo, Seung Hyun"
2015,Fall,2015-fa,ACCY,304,Accounting Control Systems,LCD,1,4,7,12,3,2,1,0,2,0,0,0,0,1,"Koo, Seung Hyun"
2015,Fall,2015-fa,ACCY,304,Accounting Control Systems,LCD,0,4,10,10,5,0,1,0,0,1,0,0,1,0,"Wang, Wei"
2015,Fall,2015-fa,ACCY,304,Accounting Control Systems,LCD,0,9,8,8,4,2,1,1,0,0,1,0,0,0,"Wang, Wei"
2015,Fall,2015-fa,ACCY,304,Accounting Control Systems,LCD,0,3,9,10,9,1,1,1,0,0,0,0,0,0,"Wang, Wei"
2015,Fall,2015-fa,ACCY,304,Accounting Control Systems,LCD,0,4,8,12,6,4,0,0,0,0,0,0,0,0,"Estep, Cassandra R"
2015,Fall,2015-fa,ACCY,312,Principles of Taxation,LCD,1,9,7,7,7,4,1,0,0,0,2,0,0,0,"Bauer, Andrew M"
2015,Fall,2015-fa,ACCY,312,Principles of Taxation,LCD,1,9,8,8,5,3,1,3,1,0,0,0,0,0,"Bauer, Andrew M"
2015,Fall,2015-fa,ACCY,312,Principles of Taxation,LCD,2,10,6,8,4,0,2,2,1,0,0,0,0,0,"Snyder, R William"
2015,Fall,2015-fa,ACCY,312,Principles of Taxation,LCD,1,2,4,11,5,1,1,1,0,2,0,1,0,0,"Donohoe, Michael P"
2015,Fall,2015-fa,ACCY,312,Principles of Taxation,LCD,3,7,11,7,2,1,0,1,1,0,0,0,1,0,"Donohoe, Michael P"
2015,Fall,2015-fa,ACCY,312,Principles of Taxation,LCD,2,10,6,14,3,0,1,0,1,1,0,1,0,0,"Donohoe, Michael P"
2015,Fall,2015-fa,ACCY,405,Assurance and Attestation,LCD,0,2,8,8,6,4,2,0,0,0,0,0,0,0,"Thompson, Anne M"
2015,Fall,2015-fa,ACCY,405,Assurance and Attestation,LCD,0,2,13,4,7,1,0,0,0,0,0,0,0,0,"Thompson, Anne M"
2015,Fall,2015-fa,ACCY,405,Assurance and Attestation,LCD,0,3,9,10,6,1,0,0,0,0,0,0,0,0,"Bauer, Timothy D"
2015,Fall,2015-fa,ACCY,405,Assurance and Attestation,LCD,1,3,6,10,3,3,2,1,0,0,0,0,0,0,"Bauer, Timothy D"
2015,Fall,2015-fa,ACCY,405,Assurance and Attestation,LCD,0,1,10,4,4,2,2,0,1,0,0,0,0,0,"Thompson, Anne M"
2015,Fall,2015-fa,ACCY,410,Advanced Financial Reporting,LCD,7,1,5,6,2,6,1,3,0,1,0,0,0,0,"Steward, Cynthia G"
2015,Fall,2015-fa,ACCY,410,Advanced Financial Reporting,LCD,3,3,2,3,4,7,2,1,0,0,0,0,0,0,"Steward, Cynthia G"
2015,Fall,2015-fa,ACCY,410,Advanced Financial Reporting,LCD,1,9,10,5,4,5,3,0,0,0,0,0,0,0,"Kustanovich, Michael"
2015,Fall,2015-fa,ACCY,410,Advanced Financial Reporting,LCD,0,10,7,4,7,4,1,1,0,0,1,0,0,0,"Kustanovich, Michael"
2015,Fall,2015-fa,ACCY,410,Advanced Financial Reporting,LCD,1,9,4,4,4,5,0,1,0,0,1,0,0,0,"Kustanovich, Michael"
2015,Fall,2015-fa,ACCY,415,Auditing Stds and Practice,LCD,0,6,4,6,4,6,3,1,0,0,0,0,0,1,"Ciconte, William"
2015,Fall,2015-fa,ACCY,415,Auditing Stds and Practice,LCD,0,4,8,5,2,2,1,1,0,0,0,0,0,0,"Ciconte, William"
2015,Fall,2015-fa,ACCY,415,Auditing Stds and Practice,LCD,0,4,6,11,2,8,1,2,0,0,0,0,0,0,"Ciconte, William"
2015,Fall,2015-fa,ACCY,451,Advanced Income Tax Problems,LCD,0,4,7,4,7,1,0,0,0,0,0,0,0,0,"Bodtke, James E"
2015,Fall,2015-fa,ACCY,500,"Atg Measuremnt, Rpting & Cntrl",LCD,0,5,12,22,17,3,2,1,0,0,0,0,0,0,"Davis, Gregory L"
2015,Fall,2015-fa,ACCY,500,"Atg Measuremnt, Rpting & Cntrl",LCD,4,31,30,2,0,0,0,0,0,0,0,0,0,0,"Sandretto, Michael J"
2015,Fall,2015-fa,ACCY,500,"Atg Measuremnt, Rpting & Cntrl",LCD,0,10,11,5,4,3,2,1,0,0,0,0,0,0,"Davis, Gregory L"
2015,Fall,2015-fa,ACCY,502,Accounting Analysis II,LCD,4,16,6,3,4,0,0,0,0,0,0,0,0,0,"Schwartz, Rachel"
2015,Fall,2015-fa,ACCY,502,Accounting Analysis II,LCD,5,14,5,4,4,0,0,0,0,0,0,0,0,0,"Schwartz, Rachel"
2015,Fall,2015-fa,ACCY,502,Accounting Analysis II,LCD,2,11,4,11,6,1,2,0,0,0,1,0,0,0,"Schwartz, Rachel"
2015,Fall,2015-fa,ACCY,503,Managerial Accounting,LCD,3,8,9,2,7,4,0,0,0,0,0,0,0,0,"Fan, Qintao"
2015,Fall,2015-fa,ACCY,503,Managerial Accounting,LCD,1,11,11,7,1,3,0,0,0,0,0,0,0,0,"Fan, Qintao"
2015,Fall,2015-fa,ACCY,504,Auditing,LCD,0,9,17,6,2,3,0,0,0,0,0,0,0,0,"Chatterton, Angel"
2015,Fall,2015-fa,ACCY,504,Auditing,LCD,0,9,12,9,8,1,0,1,0,0,0,0,0,0,"Chatterton, Angel"
2015,Fall,2015-fa,ACCY,504,Auditing,LCD,0,3,8,8,9,3,1,1,0,0,0,0,0,0,"Chatterton, Angel"
2015,Fall,2015-fa,ACCY,505,Federal Taxation,LCD,1,12,13,11,3,0,0,0,0,0,0,0,0,0,"Cox, Sharon P"
2015,Fall,2015-fa,ACCY,505,Federal Taxation,LCD,3,13,13,9,2,0,0,0,0,0,0,0,0,0,"Cox, Sharon P"
2015,Fall,2015-fa,ACCY,505,Federal Taxation,LCD,2,6,11,9,6,2,0,0,0,0,1,0,0,0,"Cox, Sharon P"
2015,Fall,2015-fa,ACCY,505,Federal Taxation,LCD,1,6,10,6,5,2,0,0,0,0,0,0,0,0,"Cox, Sharon P"
2015,Fall,2015-fa,ACCY,510,Financial Reporting Standards,LCD,2,16,9,4,5,3,0,0,0,0,0,0,0,0,"Hepp, John"
2015,Fall,2015-fa,ACCY,510,Financial Reporting Standards,LCD,1,10,18,5,3,0,1,0,0,0,0,0,0,0,"Steward, Cynthia G"
2015,Fall,2015-fa,ACCY,510,Financial Reporting Standards,LCD,0,6,22,8,5,0,0,0,0,0,0,0,0,0,"Steward, Cynthia G"
2015,Fall,2015-fa,ACCY,510,Financial Reporting Standards,LCD,6,17,7,3,4,1,0,0,0,0,0,0,0,0,"Hepp, John"
2015,Fall,2015-fa,ACCY,511,Risk Measurement/Reporting I,LCD,0,5,11,12,4,2,0,0,0,0,0,0,0,0,"Abdel-Khalik, Ahmed R"
2015,Fall,2015-fa,ACCY,511,Risk Measurement/Reporting I,LCD,0,3,9,8,4,0,0,0,0,0,0,0,0,0,"Abdel-Khalik, Ahmed R"
2015,Fall,2015-fa,ACCY,512,Risk Measurement/Reporting II,LCD,4,13,10,11,3,3,0,0,0,0,0,0,0,0,"Wu, Martin G"
2015,Fall,2015-fa,ACCY,512,Risk Measurement/Reporting II,LCD,3,18,6,5,6,5,0,1,0,0,0,0,0,0,"Wu, Martin G"
2015,Fall,2015-fa,ACCY,512,Risk Measurement/Reporting II,LCD,8,10,5,8,4,6,0,0,0,0,0,0,0,0,"Wu, Martin G"
2015,Fall,2015-fa,ACCY,512,Risk Measurement/Reporting II,LCD,0,11,12,10,6,3,0,1,0,0,0,0,0,0,"Hecht, Gary W"
2015,Fall,2015-fa,ACCY,512,Risk Measurement/Reporting II,LCD,9,19,3,7,6,0,0,0,0,0,0,0,0,0,"Wu, Martin G"
2015,Fall,2015-fa,ACCY,512,Risk Measurement/Reporting II,LCD,0,15,11,12,5,2,0,0,0,0,0,0,0,0,"Hecht, Gary W"
2015,Fall,2015-fa,ACCY,515,Auditing & Assurance Standards,LCD,0,18,5,6,4,1,0,0,0,0,0,0,0,0,"Hobson, Jessen L"
2015,Fall,2015-fa,ACCY,515,Auditing & Assurance Standards,LCD,0,7,9,12,7,4,0,0,0,0,0,0,0,0,"Hobson, Jessen L"
2015,Fall,2015-fa,ACCY,515,Auditing & Assurance Standards,LCD,0,6,9,13,6,2,0,0,1,0,0,0,0,0,"Hobson, Jessen L"
2015,Fall,2015-fa,ACCY,515,Auditing & Assurance Standards,LCD,0,0,2,6,9,3,1,0,0,0,0,0,0,0,"Chatterton, Angel"
2015,Fall,2015-fa,ACCY,517,Financial Statement Analysis,LCD,0,9,12,7,6,2,1,1,0,0,0,0,0,0,"Ibrahim, Adel Nematallah"
2015,Fall,2015-fa,ACCY,517,Financial Statement Analysis,LCD,0,10,5,8,6,9,0,1,0,0,0,0,0,1,"Ibrahim, Adel Nematallah"
2015,Fall,2015-fa,ACCY,517,Financial Statement Analysis,LCD,0,11,5,11,4,4,2,1,0,0,0,0,0,0,"Ibrahim, Adel Nematallah"
2015,Fall,2015-fa,ACCY,551,Corporate Income Taxation,LCD,0,7,3,8,1,2,0,0,0,0,0,0,0,0,"Sternburg, Thomas"
2015,Fall,2015-fa,ACCY,552,Partnership Income Taxation,LCD,5,4,4,4,5,2,0,0,0,0,0,0,0,0,"Selin, Dmitry"
2015,Fall,2015-fa,ACCY,554,International Taxation,LCD,3,5,4,5,7,0,0,0,0,0,0,0,0,0,"Engle, Howard S"
2015,Fall,2015-fa,ACCY,556,Tax Research,LCD,0,4,6,9,2,0,0,0,0,0,0,0,0,0,"Chorvat, Elizabeth A"
2015,Fall,2015-fa,ACCY,558,Taxation of Closely-Held Bus.,LCD,3,14,4,2,1,0,0,0,0,0,0,0,0,0,"Whitlock, Brian T"
2015,Fall,2015-fa,ACE,100,Agr Cons and Resource Econ,DIS,0,2,0,3,6,3,5,4,0,1,0,2,0,0,"Gundersen, Lisa C"
2015,Fall,2015-fa,ACE,100,Agr Cons and Resource Econ,DIS,0,4,2,2,8,2,3,3,1,1,0,1,1,0,"Gundersen, Lisa C"
2015,Fall,2015-fa,ACE,100,Agr Cons and Resource Econ,DIS,0,0,2,1,5,0,5,3,0,2,3,1,4,0,"Gundersen, Lisa C"
2015,Fall,2015-fa,ACE,100,Agr Cons and Resource Econ,DIS,3,3,2,1,1,2,1,2,2,2,2,1,1,0,"Gundersen, Lisa C"
2015,Fall,2015-fa,ACE,100,Agr Cons and Resource Econ,DIS,1,1,5,1,6,5,1,2,2,1,1,2,1,0,"Gundersen, Lisa C"
2015,Fall,2015-fa,ACE,100,Agr Cons and Resource Econ,DIS,0,1,8,3,5,2,2,1,2,1,1,1,0,0,"Gundersen, Lisa C"
2015,Fall,2015-fa,ACE,100,Agr Cons and Resource Econ,DIS,0,1,1,2,5,3,2,3,1,0,1,2,0,1,"Gundersen, Lisa C"
2015,Fall,2015-fa,ACE,161,Microcomputer Applications,LBD,0,19,0,0,2,0,0,1,0,0,0,0,1,0,"Rogalla, Valerie"
2015,Fall,2015-fa,ACE,161,Microcomputer Applications,LBD,0,14,0,0,7,0,0,1,0,0,1,0,0,1,"Lo, Alexander C"
2015,Fall,2015-fa,ACE,161,Microcomputer Applications,LBD,0,13,0,0,8,0,0,0,0,0,1,0,0,0,"Rogalla, Valerie"
2015,Fall,2015-fa,ACE,161,Microcomputer Applications,LBD,0,19,0,0,4,0,0,1,0,0,0,0,1,0,"Lo, Alexander C"
2015,Fall,2015-fa,ACE,161,Microcomputer Applications,LBD,0,21,0,0,3,0,0,0,0,0,0,0,0,0,"Lo, Alexander C"
2015,Fall,2015-fa,ACE,161,Microcomputer Applications,LBD,0,18,0,0,2,0,0,2,0,0,0,0,2,0,"Lo, Alexander C"
2015,Fall,2015-fa,ACE,161,Microcomputer Applications,LBD,0,17,0,0,5,0,0,1,0,0,0,0,0,0,"Lo, Alexander C"
2015,Fall,2015-fa,ACE,161,Microcomputer Applications,ONL,0,35,0,0,8,0,0,2,0,0,0,0,0,1,"Rogalla, Valerie"
2015,Fall,2015-fa,ACE,161,Microcomputer Applications,LBD,0,10,0,0,10,0,0,3,0,0,0,0,1,0,"Lo, Alexander C"
2015,Fall,2015-fa,ACE,161,Microcomputer Applications,ONL,0,33,0,0,9,0,0,4,0,0,2,0,0,1,"Rogalla, Valerie"
2015,Fall,2015-fa,ACE,161,Microcomputer Applications,LBD,0,10,0,0,6,0,0,5,0,0,2,0,0,1,"Rogalla, Valerie"
2015,Fall,2015-fa,ACE,161,Microcomputer Applications,LBD,0,14,0,0,10,0,0,1,0,0,0,0,0,0,"Rogalla, Valerie"
2015,Fall,2015-fa,ACE,199,Dev of Food and Ag Policy,LCD,5,6,3,4,3,1,0,0,0,0,0,0,0,0,"Coppess, Jonathan"
2015,Fall,2015-fa,ACE,199,Multimedia Videography Project,LAB,0,20,1,1,1,0,0,0,0,0,0,0,0,0,"Barnard, Jessa M"
2015,Fall,2015-fa,ACE,210,Environmental Economics,LEC,9,18,21,25,27,23,6,12,4,5,0,1,2,0,"Christensen, Peter"
2015,Fall,2015-fa,ACE,222,Agricultural Marketing,LCD,28,62,22,22,22,11,7,6,2,1,0,0,2,0,"Stoddard, Paul B"
2015,Fall,2015-fa,ACE,240,Personal Financial Planning,LEC,9,45,36,22,24,10,3,7,4,1,7,2,3,1,"Stoddard, Paul B"
2015,Fall,2015-fa,ACE,251,The World Food Economy,LEC,6,34,32,25,19,25,12,12,4,2,1,1,0,0,"Winter-Nelson, Alex E"
2015,Fall,2015-fa,ACE,261,Applied Statistical Methods,LEC,0,6,10,8,12,14,6,6,1,3,2,0,1,1,"Rouhi Rad, Mani"
2015,Fall,2015-fa,ACE,306,Food Law,LCD,2,9,11,4,11,1,1,0,0,0,0,0,1,0,"Endres, A B"
2015,Fall,2015-fa,ACE,341,Issues in Agribus Mkts & Mgmt,LCD,13,8,2,1,1,2,0,0,0,0,0,0,0,0,"Barnard, Jessa M"
2015,Fall,2015-fa,ACE,341,Contemp Issues Financial Plng,LCD,0,19,2,1,0,0,0,0,0,0,0,0,0,0,"Miller, Theresa S"
2015,Fall,2015-fa,ACE,341,Issues in AgAccy and FinAg,LCD,3,8,7,2,5,0,0,0,0,0,0,0,0,0,"Finnegan, Ann B"
2015,Fall,2015-fa,ACE,345,Finan Decision Indiv Sm Bus,LCD,0,51,30,24,9,6,3,0,1,1,0,0,0,0,"Paulson, Nicholas D"
2015,Fall,2015-fa,ACE,346,Tax Policy and Finan Planning,LCD,8,25,13,8,8,2,0,0,0,0,0,0,0,0,"Breen, John"
2015,Fall,2015-fa,ACE,411,Environment and Development,LCD,11,6,9,6,5,3,1,3,0,0,0,1,0,0,"Baylis, Katherine R"
2015,Fall,2015-fa,ACE,427,Commodity Price Analysis,LCD,0,8,8,15,15,6,1,3,0,0,0,0,0,0,"Mallory, Mindy L"
2015,Fall,2015-fa,ACE,428,Commodity Futures and Options,LCD,5,13,23,13,14,8,4,8,1,3,1,0,2,1,"Peterson, Paul E"
2015,Fall,2015-fa,ACE,432,Farm Management,LCD,9,10,7,3,0,0,0,1,0,0,0,0,0,0,"Kuethe, Todd H"
2015,Fall,2015-fa,ACE,435,Global Agribusiness Management,LCD,6,17,19,14,20,8,3,2,3,0,0,0,0,0,"Michelson, Hope C"
2015,Fall,2015-fa,ACE,444,Finan Serv & Invest Plan,LCD,1,27,4,2,9,3,1,0,0,0,0,0,0,1,"Schnitkey, Gary D"
2015,Fall,2015-fa,ACE,444,Finan Serv & Invest Plan,LCD,4,18,8,4,4,5,1,0,0,0,0,1,0,0,"Schnitkey, Gary D"
2015,Fall,2015-fa,ACE,447,Case Stud Agr Accy & Fin Plan,LCD,2,16,12,4,1,2,0,0,0,0,0,0,0,0,"Ellinger, Paul N"
2015,Fall,2015-fa,ACE,454,Econ Dev of Tropical Africa,LCD,3,4,0,4,14,5,0,4,0,2,1,0,0,0,"Allen-Smith, Joyce E"
2015,Fall,2015-fa,ACE,455,Intl Trade in Food and Agr,LCD,16,12,8,8,8,4,2,3,0,1,0,1,1,0,"Baylis, Katherine R"
2015,Fall,2015-fa,ACE,471,Consumer Economic Policy,LCD,14,7,4,0,1,0,0,0,0,0,0,0,0,0,"Arends-Kuenning, Mary P"
2015,Fall,2015-fa,ACE,562,Applied Regression Models I,LCD,3,19,12,5,4,0,0,0,0,0,0,0,0,0,"Crost, Benjamin"
2015,Fall,2015-fa,ACE,564,Applied Regression Models II,LCD,1,15,9,3,1,2,0,0,0,0,0,0,0,0,"Crost, Benjamin"
2015,Fall,2015-fa,ACE,592,Law and Regulation,LCD,0,7,6,6,2,0,0,1,0,0,0,0,0,0,"Kesan, Jay P"
2015,Fall,2015-fa,ACES,101,Contemporary Issues in ACES,DIS,5,10,3,0,1,2,0,1,0,1,0,0,1,0,"Yin, Yun"
2015,Fall,2015-fa,ACES,101,Contemporary Issues in ACES,DIS,6,3,9,1,2,0,1,1,1,0,1,0,0,0,"Sloffer, Elizabeth M"
2015,Fall,2015-fa,ACES,101,Contemporary Issues in ACES,DIS,13,6,6,1,1,1,1,0,0,0,0,0,0,1,"Wooten, Jessica M"
2015,Fall,2015-fa,ACES,101,Contemporary Issues in ACES,DIS,15,5,1,2,0,1,1,0,0,0,0,0,0,0,"Tran, Steve"
2015,Fall,2015-fa,ACES,101,Contemporary Issues in ACES,DIS,13,7,3,1,0,2,1,0,1,0,0,0,1,1,"Heinrichs, Pamela A"
2015,Fall,2015-fa,ACES,101,Contemporary Issues in ACES,DIS,11,11,3,2,0,0,0,1,0,0,0,0,0,0,"Heinrichs, Pamela A"
2015,Fall,2015-fa,ACES,101,Contemporary Issues in ACES,DIS,20,4,4,0,0,0,1,0,0,0,0,0,0,0,"Luchini, Virginia"
2015,Fall,2015-fa,ACES,101,Contemporary Issues in ACES,DIS,22,5,1,1,1,0,0,0,0,0,0,0,0,0,"Granger, Kyle L"
2015,Fall,2015-fa,ACES,101,Contemporary Issues in ACES,DIS,20,5,1,1,3,0,0,0,0,0,0,0,0,0,"Granger, Kyle L"
2015,Fall,2015-fa,ACES,101,Contemporary Issues in ACES,DIS,12,11,4,1,1,0,0,0,1,0,0,0,0,0,"Heinrichs, Pamela A"
2015,Fall,2015-fa,ACES,101,Contemporary Issues in ACES,DIS,10,11,3,1,2,0,1,1,0,0,0,0,1,0,"Hamann, Angela N"
2015,Fall,2015-fa,ACES,101,Contemporary Issues in ACES,DIS,21,1,3,2,1,1,0,0,0,0,0,0,0,0,"Granger, Kyle L"
2015,Fall,2015-fa,ACES,101,Contemporary Issues in ACES,DIS,13,8,4,2,1,0,0,0,0,0,0,0,0,0,"Luchini, Virginia"
2015,Fall,2015-fa,ACES,179,History of Ag in IL Since 1860,ONL,1,6,3,2,6,0,1,2,0,0,0,0,1,0,"Reid, Debra A"
2015,Fall,2015-fa,ACES,179,History of Ag in IL Since 1860,ONL,2,3,5,2,7,3,0,2,0,1,1,1,1,0,"Reid, Debra A"
2015,Fall,2015-fa,ADV,150,Introduction to Advertising,LCD,3,36,3,3,7,1,0,1,0,0,0,0,0,0,"Hall, Steven R"
